unit,probe,source,depth_mm,force_N,diameter_px,level,suspect_hardware
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.1840834597128235,0.1226185472798022,143.89820956505315,6.652803421020508,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.314130432087655,0.5635886719949468,198.64281192856544,7.028438091278076,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.3538128145005998,0.7949379749655264,229.04985361447487,7.329212665557861,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.534482325032247,2.2223729915572563,284.6245584508116,8.212041854858398,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.5555099961697287,2.652851709718985,290.7213687004532,8.630640029907227,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.6925919993004932,4.193911881851721,354.12234609031793,9.561121940612791,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.7359858941006081,4.966613844887755,383.29862747920936,10.308591842651367,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.9050954044116608,7.571530185973541,450.4070713279247,11.887962341308594,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.8755776931671733,6.193372225671112,452.100008135236,11.99128246307373,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.9383405063234632,8.16384549972447,467.34517383179406,12.591708183288574,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.9319252790394116,7.30730686571683,460.9466878367609,12.6724853515625,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.9523986041683196,7.881524104211124,466.89952042462136,12.910975456237791,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,1.0080748186182014,9.727426253214311,441.6750506509378,13.38826847076416,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,0.9978058629956514,8.82702866496724,437.87945405238287,13.456469535827637,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,1.0507879637191593,11.081902917636404,478.5777841737796,13.797185897827148,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,1.0445186621386249,10.013795399696884,443.08103706062013,13.732898712158203,False
hard_1mm_r2,ball4,20260910_passA_calibgrid,1.076230915777419,11.74058916361676,450.13278199940027,13.83806610107422,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.1078743532358821,0.0237341124087976,136.9156887180421,6.376878261566162,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.182179043863023,0.061328844356197,167.65071711754985,6.532907009124756,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.3240732370258925,0.202564284989836,209.3774361405173,6.91925573348999,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.3407338635732699,0.2228469232063986,233.3017730277322,7.162541389465332,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.5222373216737033,0.5350612024104862,269.1911629484005,7.726380348205566,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.5161095077463287,0.5567374412273807,282.8250363006109,8.014683723449707,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.7144612617397144,1.024281523488645,317.26924201326625,8.797100067138672,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.7161543115269922,1.0404147300063695,335.4760644788694,9.259034156799316,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.9098146858007894,1.6825088112166924,364.2218485022718,9.95720386505127,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.9152256088434284,1.6440253278963552,390.1320996504151,10.446526527404783,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.0921914479748054,2.350548952765192,424.3650880642712,11.371862411499023,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.1089194381477334,2.347372768380197,437.6031315789607,11.85166358947754,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.2973726778274006,3.165969130952533,466.11621155465457,13.0468168258667,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.3380656895607783,3.277182687164165,488.4331003290291,13.998611450195312,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.4654686405858437,3.905794928533536,509.0165823977466,15.022111892700195,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.5228544415589873,4.039520188502948,518.9648747065593,15.657255172729492,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.7014774957615977,5.001121422411967,540.1990785788113,16.847806930541992,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.742321125801741,5.096526074454627,549.2587709342325,17.648021697998047,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.826703951610007,5.502306544992211,561.7107308052173,18.514671325683597,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.9711435743861152,6.4015130730018885,574.6109570659675,19.552963256835938,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.9621118798617587,5.812774003105264,580.6056336826931,19.91654586791992,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.0813178058811665,6.89369288772339,592.1948446281253,20.807178497314453,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.091915346137924,6.422312454430548,593.8255508754926,21.14709854125977,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.111266689017772,6.457861540107311,596.1879718573308,21.38675308227539,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.167823948645644,7.026114811988816,601.4673768098419,21.811559677124023,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.1700375040578628,6.849012440343179,602.6622321433981,21.95887756347656,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.184022342548353,6.821749000118717,603.3094246677949,22.118989944458008,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.2244566837513453,7.252982423115927,633.0649613574925,22.42131233215332,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.235483238809639,7.287174214651642,607.9367256293289,22.45499610900879,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.3053805692824056,8.053216786675609,636.0656450216961,22.766334533691406,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.2837198132208627,7.636363429148164,635.6281138337237,22.78742408752441,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.312547356315584,8.010996119521204,614.9500824800708,22.99841690063477,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.3202983873303538,7.81555878821676,651.9024484411174,23.14476776123047,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.3657272149442363,8.460562603233338,620.1108296935236,23.313093185424805,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.373111906082979,8.226773109039481,656.3220117108416,23.43610191345215,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.3961635265324723,8.55292450300988,658.4979516393244,23.54397773742676,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.4260490882433885,8.886455267950037,651.2351185819678,23.699731826782227,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.4451067865882976,9.121708380468444,661.9538071810726,23.766159057617188,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.488163425720721,9.72795125400665,665.9722139650437,23.94789123535156,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.485497538810275,9.445956711159146,652.2490339754477,23.946741104125977,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.541015831540747,10.371241712737037,670.6133109590442,24.136445999145508,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.1066659466886967,-0.0094456116342314,156.05528754947542,6.657857894897461,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.1875449965075581,0.0491330164847539,198.0811697526011,6.922339916229248,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.3080615457523699,0.2154472692661045,234.70286675586664,7.392342567443848,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.3581018118917285,0.3031424871962912,266.7274504088808,7.777746677398682,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.5338624678072605,0.6513476065974316,308.4956450434503,8.624883651733398,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.5575321074507436,0.7771663909501598,329.70111636414657,9.13537883758545,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.7090327911060008,1.192118367171966,356.7784329879725,9.852176666259766,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.7429690082467673,1.3488220641297517,381.328723604745,10.489557266235352,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.8855310415120243,1.9067726409596588,412.4191124354944,11.248315811157228,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,0.923818737874054,2.0240276477079533,431.16636312128566,11.830795288085938,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.0963537278637787,2.769213388302873,460.70216586018154,12.824258804321287,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.1505186105351086,2.958284053427425,477.1429728236653,13.574143409729004,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.2241685535140974,3.259821127868608,489.8244446435369,14.281752586364746,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.36729623661709,4.021018940173116,508.3319969517085,15.378231048583984,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.43088952846664,4.148043501833049,522.5991602994521,16.238059997558594,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.5758314231553603,4.998738737106126,539.0039451048386,17.405241012573242,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.6305633415463134,5.1836539710542295,549.0848855290714,18.300750732421875,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.7696310251195833,6.106543560655803,563.3573542959397,19.417112350463867,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.7659892145530662,5.63176981464238,568.7355625791695,19.84727478027344,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.844680591444284,6.264559896095252,577.2494909253277,20.632476806640625,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.904635647882504,6.469083261084228,583.600061461243,21.20496368408203,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.9104627180645508,6.261582261311398,587.4739008972722,21.482810974121094,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.9494981403479592,6.617518038344019,587.4598131969339,21.85774803161621,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.9595498970316427,6.516607671320972,592.1572178231586,22.08704376220703,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,1.9796555072984816,6.580429761821279,593.5488935799987,22.282854080200195,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.0361074445905665,7.192802412835832,596.6650952283485,22.65142059326172,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.032964337217596,7.008687194146489,599.1363992007033,22.75511360168457,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.0492864697147546,7.054495608897099,600.644402488072,22.959030151367188,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.1275568436239034,7.969771805597079,601.8218512267551,23.241992950439453,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.1101631130755223,7.57938838209873,603.8357462305528,23.42485237121582,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.13074145570949,7.73284213298748,604.5680357986184,23.58551025390625,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.1903189763355613,8.40822948252187,607.0071654377152,23.86726188659668,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.186325706069347,8.225227368257332,608.6002762407129,23.990833282470703,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.197071735043778,8.123153969435885,610.4865001439946,24.12050437927246,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.2794238557728512,9.29617222887036,613.7241738442639,24.42702293395996,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.259358991303415,8.7461333756553,614.7813155069484,24.49424743652344,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.278280939716417,8.867016530996262,615.1022436598017,24.66277503967285,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.338747433873209,9.761886082525487,619.6712794522944,24.89769744873047,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.328502962211438,9.433731636067732,617.8594660112968,24.90280532836914,False
soft_3mm_r2,ball4,20260910_passA_calibgrid,2.3747252134118355,10.09645613122087,620.671112502117,25.118934631347656,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.1077135914686735,0.0411357204904589,19.11595536035256,6.237812519073486,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.1692925275602128,0.0644507111073636,109.09156715640107,6.317468166351318,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.3284580104025281,0.270809723247936,195.61682258300428,6.730562210083008,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.3330942599036426,0.324691878582729,224.34039476717408,6.985472202301025,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.5179369041754924,0.8865101129205982,267.3496742522755,7.821572780609131,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.4914840662427266,0.8041710519342586,287.6658786352188,8.271411895751953,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.7082686589284215,1.716431149813232,324.4536520354772,9.839113235473633,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.7013497212322584,1.6998493988914618,343.6539840193407,10.559484481811523,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.8988296088169108,2.806916754351076,376.71137484491624,12.43752670288086,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.01914330777133,3.835813692797745,476.990846040996,14.660526275634766,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.2788830172442474,5.844182967764061,563.9559606902213,17.236682891845703,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.3528965136565745,6.280390618767564,587.863887708339,18.0449161529541,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.4166093065568646,6.568027443419993,607.0281407674809,18.572296142578125,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.4305571864332336,6.400300886749875,609.8980732506318,18.802059173583984,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.4728207895575132,6.9866962461022215,614.3306981540921,19.033849716186523,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.4872694498755763,7.026000607560635,618.4042880340738,19.239200592041016,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.5039299456654938,7.017719565504228,621.6519284446298,19.39005470275879,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.536213808819337,7.449951892670725,626.6061319582707,19.58390235900879,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.5904558974496084,8.37596143687902,627.138279910537,19.87403106689453,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.584271278353402,8.0439401262061,631.3692342086598,19.92593765258789,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.6037119787833518,8.257566191896903,633.481149261826,20.038619995117188,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.6547421300174785,9.220557447659692,61.3178308129286,20.233333587646484,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.656583341840868,9.205327512365312,61.07857125108631,20.226268768310547,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.6694429431407052,9.466940905850516,60.57620298373562,20.287412643432617,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.7082595178913706,10.561983188717504,73.56997556523433,20.406761169433597,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.0990076228916798,0.015225632943887,138.6208180943363,6.700144290924072,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.1932844065787691,0.1045071420176526,189.13735286526332,6.930339813232422,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.3085953824256329,0.2605914974913276,228.086155998855,7.326131343841553,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.3692057021409063,0.4465086179562547,263.637769501162,7.708529949188232,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.538407300031281,1.0005950112252464,293.0463915044042,8.249133110046387,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.5700673794477353,1.1553921556307358,312.8704675081751,8.867548942565918,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.668012607821705,1.693899314042494,334.20411814159723,9.550307273864746,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.8124926898410649,2.505083283503603,366.8169595971093,10.598133087158203,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.8647518311612394,2.863618873187593,387.83756050171655,11.322616577148438,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.1200502293293226,4.850786592171562,460.8693389814245,13.957427978515623,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.1665105438084566,5.150610500142269,483.729976631471,14.825160026550291,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.3130754914267335,6.466619092909516,518.2332393918134,16.65807342529297,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.309786665836409,5.854883570591317,523.0229150881061,17.04315185546875,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.4411993078624263,7.537546351325892,548.7044641205321,18.6712646484375,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.4280137368813222,6.809002783947884,553.295981276367,18.97680282592773,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.4875515914847313,7.598080249021874,560.8963889245601,19.49489021301269,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.4794967918091757,7.181363527451353,563.4534000257904,19.737001419067383,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.521535530168684,7.83726390783834,572.3474613803683,20.16661834716797,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.5231908579946491,7.58144552788288,574.3438876230738,20.35067367553711,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.5754187493260758,8.413347717169438,582.0216495934015,20.766489028930664,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.5794959022903186,8.176678583811391,584.0961870534861,20.789525985717773,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.6154432814759474,8.778706145770837,590.9357357080289,21.201631546020508,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.616808517551906,8.523150931974033,591.2082317945238,21.30303955078125,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.6797744690066558,9.696140478630076,594.5680279640704,21.638978958129883,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.6609804295719606,8.996137996680677,596.6085434922828,21.70965576171875,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.7178569415530731,10.115420207519929,603.178564099752,22.09750366210937,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.712426375817916,9.62892958197662,605.8870788344124,22.139991760253903,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.7639825487219625,10.802666023162024,608.5584332325718,22.415363311767575,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.7592008534666237,10.30712934028069,609.0864902692998,22.520002365112305,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.809191211799984,11.438739472315085,614.8869297114853,22.781639099121094,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,0.1110915048670975,0.0242856076862352,162.2238827982214,6.946174144744873,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,0.1741157919153941,0.0669364156694001,187.72512916277307,7.12067174911499,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,0.3357368689503524,0.284357254873467,229.06097092038905,7.484467506408691,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,0.333656685652393,0.3031511472887331,244.71263863464205,7.689365863800049,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,0.5509629096183595,0.8396071615344965,287.4511323601511,8.280386924743652,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,0.5585820402587913,0.9261821856175432,318.00479688298776,8.851791381835938,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,0.6447279078449526,1.2533626811574663,338.57204469957566,9.473000526428224,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,0.8341346519811061,2.0980563185777443,372.8588910701844,10.45106029510498,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,0.8513163181976964,2.188743215817979,391.6727457801485,11.139016151428224,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.1753210487240722,4.256546819606538,442.1158916711742,14.18798542022705,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.2371229479341397,4.359374027981298,458.87866495169067,15.257497787475586,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.415493155555449,5.472222859638893,480.8272418790463,17.05000877380371,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.4277719566200098,5.5697476993283175,498.278748516688,17.802200317382812,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.616339567149165,7.05146295345246,515.8112331328571,19.320327758789062,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.5744329211525177,6.316168277051335,522.892659229381,19.56791877746582,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.6204331122848323,6.831814285321573,529.8866646398803,20.008506774902344,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.6216852859903028,6.553060736309826,532.1704601872387,20.24797821044922,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.6555934717624652,6.877245062844284,535.5523373534714,20.56802749633789,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.6632390535898909,6.832148738390555,557.600870360335,20.66516494750977,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.7006199286786483,7.368492945265283,541.4574199054978,20.934511184692383,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.7125903697094105,7.39909894734545,564.8988881715285,21.126972198486328,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.752708782872741,7.903380982832749,578.8937047626616,21.382381439208984,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.7602251601226548,7.852552328138211,579.4762621303388,21.53204727172852,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.804747475739468,8.466079524780474,553.9215514934526,21.83206558227539,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.8015727123525345,8.152963459469126,588.0035700340886,21.914196014404297,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.854212299149129,8.967487992032304,597.3070617946724,22.22367477416992,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.8471813360081557,8.629401689616236,597.084264576563,22.27176856994629,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.892519039407965,9.41348192227478,561.561107522437,22.480356216430664,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.8919057372398167,9.0576344839376,562.839555226738,22.63422966003418,False
soft_2mm_r2,ball4,20260910_passA_calibgrid,1.9571833016283264,10.192861819258946,567.2661836378902,22.893983840942383,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.1028105555095031,0.0333810518271832,196.2925752614589,6.998456001281738,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.2020541093366112,0.1255781552447502,218.10725772058836,7.146543025970459,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.2793629500067283,0.2158061358022081,230.750091053676,7.336228847503662,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.4043314394058122,0.3834709230887512,256.12218682554686,7.549882411956787,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.4492352182267751,0.4814857832631986,270.7004904283382,7.696859359741211,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.6125588158832613,0.8933397449621083,291.8469334850093,8.01136589050293,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.609820407452144,0.9071489017012312,305.3219718712194,8.213659286499023,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.8163472564585774,1.5410301933260655,333.63025564213655,8.733409881591797,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.806705122088669,1.4992124935370217,352.69385739127347,9.004672050476074,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,0.9865322129194388,2.1760030642972934,378.4278237578303,9.509015083312988,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,1.2751960562464717,3.6581906079408326,442.902837763733,11.321600914001465,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,1.6182380693268144,5.225812177555246,487.15410163847224,13.374943733215332,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,1.7005262105937682,5.317980844409808,501.27347565279086,14.142802238464355,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,1.8625702464062783,6.211203025554991,508.8201868512672,15.089118957519531,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,1.8441855742555475,5.739375529976678,513.4385598873896,15.346338272094728,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,1.9283095751515769,6.404033506838746,520.5412572248898,15.941373825073242,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,2.0257269085968552,6.955876349563212,525.7193497828638,16.478792190551758,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,1.9888864363464047,6.359849158211503,525.0165290732956,16.596935272216797,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,2.0257315389276727,6.657016680780044,529.9719590420358,16.87483024597168,False
hard_3mm_r2,ball4,20260910_passA_calibgrid,2.035645539987943,6.569374582953588,533.2734746785069,17.00950050354004,False
